#cosmological_parameters--omega_m	prior	like	post	weight
#sampler=polychord
#n_varied=1
#module_0=consistency 1.1
#module_1=camb 2.0
## CITE http://arxiv.org/abs/1201.3654
## CITE http://arxiv.org/abs/astro-ph/9911177
#module_2=pantheon #name from ini file
#timestamp=2023-10-11T15:50:57.562595
#platform=Linux-5.14.21-150400.24.81_12.0.86-cray_shasta_c-x86_64-with-glibc2.31
#platform_version=#1 SMP Wed Aug 30 20:32:41 UTC 2023 (dcbc95a)
#uuid=e622823be0b1483a95393ecfb488c159
#cosmosis_git_version=
#csl_git_version=
#cwd_git_version=
#live_points=500
#feedback=3
#resume=True
#polychord_outfile_root=flcdm_SN
#base_dir=chains/polychord
#compression_factor=0.36787944117144233
#max_iterations=-1
#num_repeats=60
#nprior=-1
#random_seed=-1
#tolerance=0.001
#log_zero=-1000000.0
#boost_posteriors=10.0
#weighted_posteriors=True
#equally_weighted_posteriors=True
#cluster_posteriors=True
#fast_fraction=0.1
## START_OF_PARAMS_INI
## [runtime]
## sampler = polychord
## root = /global/cfs/cdirs/dessn/ryancamo
## likelihood_only = T
## 
## [polychord]
## base_dir = chains/polychord
## resume = True
## feedback = 3
## fast_fraction = 0.1
## live_points = 500
## num_repeats = 60
## tolerance = 0.001
## boost_posteriors = 10.0
## polychord_outfile_root = flcdm_SN
## 
## [test]
## analyze_fast_slow = F
## save_dir = output/
## 
## [output]
## format = text
## filename = output/DATA_flcdm_SN.txt
## 
## [pipeline]
## modules = consistency camb pantheon
## extra_output =
## quiet = T
## debug = F
## timing = F
## fast_slow = F
## values = values_flcdm_SN.ini
## 
## [planck]
## file = cosmosis-standard-library/likelihood/planck_py/planck_py_interface.py
## use_low_ell_bins = T
## spectra = TTTEEE
## year = 2018
## 
## [pantheon]
## file = desy5sn.py
## likelihood_only = T
## data_file = SNDATA/1635/hubble_diagram.txt
## covmat_file = SNDATA/1635/covsys_000.txt
## 
## [camb]
## file = cosmosis-standard-library/boltzmann/camb/camb_interface.py
## mode = background
## feedback = 2
## zmin_background = 0.0001
## zmax_background = 2.5
## nz_background = 50000
## 
## [consistency]
## file = cosmosis-standard-library/utility/consistency/consistency_interface.py
## 
## END_OF_PARAMS_INI
## START_OF_VALUES_INI
## [cosmological_parameters]
## omega_m = 0.1     0.3     0.9
## h0 = 0.7
## omega_b = 0.048
## n_s = 0.97
## a_s = 2.19e-9
## omnuh2 = 0.00083
## massive_nu = 3
## massless_nu = 0.046
## omega_k = 0.0
## tau = 0.0697186
## w = -1.0
## 
## [supernova_params]
## m = 0
## 
## END_OF_VALUES_INI
## START_OF_PRIORS_INI
## END_OF_PRIORS_INI
0.898344684842182	0.2231435513142097	-1116.394511570073	-1116.1713680187588	8.181772603763505e-129
0.8974693618909217	0.2231435513142097	-1115.677576838329	-1115.4544332870148	1.6724012416775304e-128
0.897363855311195	0.2231435513142097	-1115.5911882576775	-1115.3680447063632	1.8196624938297535e-128
0.8954874550037819	0.2231435513142097	-1114.0557600331854	-1113.8326164818711	8.432398598256207e-128
0.8951732942794474	0.2231435513142097	-1113.7988663215633	-1113.575722770249	1.0880551959691266e-127
0.892233926595501	0.2231435513142097	-1111.3978041983764	-1111.1746606470622	1.198260481388682e-126
0.8904865081773473	0.2231435513142097	-1109.9725552038576	-1109.7494116525434	4.973490453435987e-126
0.8903477845275333	0.2231435513142097	-1109.859477022016	-1109.6363334707019	5.557798503815481e-126
0.8898709626154169	0.2231435513142097	-1109.4708816683665	-1109.2477381170522	8.180877578441956e-126
0.8896595617748746	0.2231435513142097	-1109.2986350014312	-1109.075491450117	9.699245437749976e-126
0.8891212924957126	0.2231435513142097	-1108.860167330121	-1108.6370237788067	1.500701504144172e-125
0.8882014126247336	0.2231435513142097	-1108.1112011352134	-1107.8880575838991	3.1673676875660124e-125
0.8874941149883853	0.2231435513142097	-1107.5356263215658	-1107.3124827702516	5.620820622274161e-125
0.8873012898739676	0.2231435513142097	-1107.3787581657734	-1107.1556146144592	6.562343792415041e-125
0.8858679173369394	0.2231435513142097	-1106.2132974264782	-1105.990153875164	2.100605146488442e-124
0.8857398828043779	0.2231435513142097	-1106.1092474970496	-1105.8861039457354	2.3262962137510144e-124
0.8846904395352894	0.2231435513142097	-1105.256728166596	-1105.0335846152818	5.445549789717198e-124
0.8841362691515646	0.2231435513142097	-1104.8067853396574	-1104.5836417883431	8.522788252999755e-124
0.8816525836358683	0.2231435513142097	-1102.7922714551496	-1102.5691279038354	6.376850579477193e-123
0.8800691658239872	0.2231435513142097	-1101.5097165637048	-1101.2865730123906	2.2948010049822352e-122
0.8799396512778558	0.2231435513142097	-1101.4048715566419	-1101.1817280053276	2.543378044143757e-122
0.8780205945101517	0.2231435513142097	-1099.8524302395717	-1099.6292866882575	1.1988363254342642e-121
0.8773248168168055	0.2231435513142097	-1099.2900744760827	-1099.0669309247685	2.0995207792367727e-121
0.8744710995642049	0.2231435513142097	-1096.9863901939088	-1096.7632466425946	2.097634549464632e-120
0.8722245336855073	0.2231435513142097	-1095.1760272236843	-1094.95288367237	1.2796545765084147e-119
0.8720813210923067	0.2231435513142097	-1095.0607173469275	-1094.8375737956133	1.4331890318408875e-119
0.8710577087747214	0.2231435513142097	-1094.236875816046	-1094.0137322647317	3.2600599400312026e-119
