# zHD       = redshift in CMB frame with VPEC correction
# zHEL      = helio redshift (beware: no VPEC corr) 
# MU        = distance modulus corrected for bias and contamination
# MUERR     = stat-uncertainty on MU 
# MUERR_SYS = sqrt(COVSYS_DIAG) for 'ALL' sys (diagnostic)
# PROB1A_BEAMS = SNIa BEAMS probability from BBC (diagnostic)
# ISDATA_REAL: 1   # flag for cosmology fitter to choose blind option
#
VARNAMES: CID IDSURVEY zHD zHEL MU MUERR MUERR_VPEC MUERR_SYS PROBIA_BEAMS
SN: 1262746     10 0.23079 0.23176 40.29792   0.12240  0.01040  0.02433  1.00000
SN: 1302648     10 0.23171 0.23259 40.15251   0.17070  0.01040  0.06516  1.00000
SN: 1275946     10 0.23212 0.23300 40.32308   0.11560  0.01030  0.02462  1.00000
SN: 1262201     10 0.23279 0.23323 40.80014  201.98710  0.01030  0.20439  0.00000
SN: 1310367     10 0.23332 0.23433 40.44104   0.11860  0.01030  0.03296  1.00000
SN: 1292336     10 0.23355 0.23446 40.21924   0.17840  0.01030  0.04618  1.00000
SN: 1336687     10 0.23380 0.23480 40.15041   0.22140  0.01030  0.09636  1.00000
SN: 1279500     10 0.23470 0.23568 40.34598   0.14090  0.01020  0.04672  1.00000
SN: 1656029     10 0.23480 0.23571 40.96429  111.18360  0.01020  0.07292  0.00000
SN: 1319366     10 0.23482 0.23572 40.23611   0.14660  0.01020  0.03470  1.00000
SN: 1860025     10 0.23532 0.23625 40.58282   0.11050  0.01020  0.01691  1.00000
SN: 1921033     10 0.23707 0.23797 40.50541   0.14620  0.01010  0.02929  1.00000
SN: 1317277     10 0.23710 0.23810 40.31774   0.12160  0.01010  0.05502  1.00000
SN: 1373042     10 0.23720 0.23820 40.46241   0.10170  0.01010  0.03947  1.00000
SN: 1434248     10 0.23734 0.23835 40.33332   0.11170  0.01010  0.03038  1.00000
SN: 1262573     10 0.23747 0.23837 40.40693   0.13450  0.01010  0.06740  0.99999
SN: 1840041     10 0.23891 0.23993 40.38581   0.15420  0.01010  0.09815  1.00000
SN: 1834104     10 0.23928 0.23972 40.38779   0.09950  0.01010  0.04831  0.92291
SN: 1366436     10 0.23954 0.24000 40.43989   0.11270  0.01000  0.01931  1.00000
SN: 1368188     10 0.24003 0.24050 40.41985   0.08990  0.01000  0.02672  1.00000
SN: 1319711     10 0.24171 0.24270 40.38034   0.08310  0.01000  0.04260  1.00000
SN: 1780045     10 0.24283 0.24326 40.52403   0.11500  0.00990  0.04302  1.00000
SN: 1344355     10 0.24448 0.24540 40.33436   0.20830  0.00990  0.07370  1.00000
SN: 1927242     10 0.24576 0.24666 40.74928   0.13370  0.00980  0.04958  1.00000
SN: 1246275     10 0.24605 0.24651 40.58695   0.09900  0.00980  0.01716  1.00000
SN: 1276528     10 0.24618 0.24709 40.23770   0.18750  0.00980  0.06503  1.00000
SN: 1334645     10 0.24701 0.24800 40.26372   0.10140  0.00980  0.02395  1.00000
SN: 1879256     10 0.24936 0.25028 40.34739   0.21000  0.00970  0.11698  1.00000
SN: 1901059     10 0.25126 0.25229 40.40689   0.14210  0.00960  0.01870  1.00000
SN: 1367234     10 0.25173 0.25278 40.51233   0.14390  0.00960  0.02577  1.00000
SN: 1305276     10 0.25286 0.25390 40.69947   0.20430  0.00960  0.05954  0.96744
SN: 1302359     10 0.25308 0.25358 40.46851   0.16980  0.00960  0.03955  1.00000
SN: 1262726     10 0.25378 0.25478 40.35189   0.11370  0.00950  0.03315  0.99999
SN: 1373028     10 0.25517 0.25617 40.30071   0.11390  0.00950  0.03213  1.00000
SN: 1336480     10 0.25604 0.25695 40.65901   0.14550  0.00950  0.03391  1.00000
SN: 1279420     10 0.25691 0.25736 40.48220   0.17400  0.00940  0.02455  1.00000
SN: 1321450     10 0.25833 0.25928 40.40579   0.19960  0.00940  0.04765  1.00000
SN: 1297026     10 0.25854 0.25956 40.59411   0.09300  0.00940  0.02946  1.00000
SN: 1303883     10 0.25904 0.25993 40.49941   0.15080  0.00940  0.02484  1.00000
SN: 1289664     10 0.25907 0.26000 40.22637   0.13050  0.00930  0.06599  1.00000
SN: 1697026     10 0.26046 0.26146 40.97492   0.24210  0.00930  0.20380  0.99997
SN: 1298079     10 0.26048 0.26136 40.74639   0.14620  0.00930  0.02589  0.99999
SN: 1262232     10 0.26103 0.26151 40.86128   0.75050  0.00930  0.05046  0.06470
SN: 1337649     10 0.26150 0.26238 40.48055   0.15050  0.00930  0.03209  1.00000
SN: 1373040     10 0.26162 0.26262 40.58759   0.12760  0.00930  0.02742  1.00000
SN: 1910132     10 0.26271 0.26371 40.53860   0.08980  0.00920  0.02432  1.00000
SN: 1434201     10 0.26317 0.26423 41.83063  323.64610  0.00920  0.11021  0.00000
SN: 1344347     10 0.26361 0.26453 40.69916   0.12770  0.00920  0.04997  1.00000
SN: 1261784     10 0.26523 0.26572 40.91028   0.20750  0.00920  0.33676  0.99998
SN: 1892103     10 0.26584 0.26685 40.74664   0.17730  0.00910  0.24221  1.00000
SN: 1334087     10 0.26628 0.26722 40.58399   0.10470  0.00910  0.04240  1.00000
SN: 1300390     10 0.26765 0.26860 40.66073   0.15370  0.00910  0.02827  1.00000
SN: 1249970     10 0.26775 0.26866 40.88008   0.16420  0.00910  0.03173  1.00000
SN: 1309288     10 0.26793 0.26838 40.59396   0.10000  0.00910  0.02433  0.99995
SN: 1560034     10 0.26891 0.26982 40.75718   0.17670  0.00900  0.04686  1.00000
SN: 1320704     10 0.26996 0.27087 40.44187   0.14300  0.00900  0.04118  1.00000
SN: 1309874     10 0.27001 0.27092 40.60778   0.12040  0.00900  0.02503  0.99999
SN: 1330817     10 0.27051 0.27144 40.89936   0.11040  0.00900  0.01911  1.00000
SN: 1366690     10 0.27119 0.27223 40.76718   0.11570  0.00900  0.03966  1.00000
SN: 1773078     10 0.27142 0.27235 40.60039   0.12520  0.00900  0.01663  1.00000
SN: 1278493     10 0.27237 0.27340 40.68608   0.12480  0.00890  0.09520  1.00000
SN: 1968046     10 0.27255 0.27302 40.77795   0.11450  0.00890  0.01409  1.00000
SN: 1292332     10 0.27265 0.27358 40.67090   0.10230  0.00890  0.02722  1.00000
SN: 1260050     10 0.27278 0.27372 40.65228   0.10490  0.00890  0.01877  1.00000
SN: 1574104     10 0.27304 0.27399 40.70803   0.11300  0.00890  0.02434  1.00000
SN: 1502065     10 0.27316 0.27405 40.70934   0.14000  0.00890  0.01546  1.00000
SN: 1250279     10 0.27382 0.27476 40.46782   0.09660  0.00890  0.02379  1.00000
SN: 1260556     10 0.27437 0.27487 40.76206   0.16630  0.00890  0.19299  1.00000
SN: 1339756     10 0.27539 0.27633 40.69606   0.10860  0.00880  0.02184  1.00000
SN: 1547086     10 0.27578 0.27627 41.06700   0.27720  0.00880  0.17994  1.00000
SN: 1305756     10 0.27589 0.27638 40.65602   0.61990  0.00880  0.09305  0.17350
SN: 1368133     10 0.27618 0.27720 40.76042   0.24580  0.00880  0.10785  1.00000
SN: 1792093     10 0.27659 0.27761 40.82611   0.07990  0.00880  0.05748  1.00000
SN: 1503024     10 0.27694 0.27798 40.92578   0.12350  0.00880  0.03276  0.99999
SN: 1297465     10 0.27784 0.27836 41.00942   0.15510  0.00880  0.20238  1.00000
SN: 1291242     10 0.27905 0.28008 40.88567   0.21950  0.00870  0.05480  0.99999
SN: 1261963     10 0.27963 0.28053 40.93688   0.21840  0.00870  0.07500  0.99999
SN: 1255576     10 0.28010 0.28112 40.77804   0.10410  0.00870  0.02097  1.00000
SN: 1248084     10 0.28063 0.28165 40.70096   0.12820  0.00870  0.04916  1.00000
SN: 1290967     10 0.28110 0.28158 40.49006   0.27500  0.00870  0.18084  0.99995
SN: 1902212     10 0.28169 0.28219 41.07774   0.27920  0.00870  0.30144  1.00000
SN: 1249483     10 0.28303 0.28398 40.69175   0.10600  0.00860  0.02998  1.00000
SN: 1773339     10 0.28417 0.28509 41.96293   6.60460  0.00860  0.24624  0.00130
SN: 1297927     10 0.28513 0.28605 40.87553   0.11630  0.00860  0.01529  1.00000
SN: 1312897     10 0.28578 0.28683 40.64886   0.21710  0.00860  0.09040  1.00000
SN: 1862039     10 0.28699 0.28792 41.01992   0.13690  0.00850  0.03838  1.00000
SN: 1334644     10 0.28805 0.28910 40.78930   0.11950  0.00850  0.03683  1.00000
SN: 1313594     10 0.28834 0.28940 40.85124   0.09690  0.00850  0.04197  1.00000
SN: 1457045     10 0.28848 0.28956 41.83338  136.72450  0.00850  0.07121  0.00000
SN: 1334597     10 0.28895 0.29000 40.71763   0.11840  0.00850  0.10024  1.00000
SN: 1289288     10 0.29001 0.29093 40.87232   0.16500  0.00840  0.02944  1.00000
SN: 1538019     10 0.29069 0.29162 40.89299   0.10180  0.00840  0.03131  1.00000
SN: 1371022     10 0.29082 0.29178 40.89188   0.15780  0.00840  0.02661  1.00000
SN: 1861178     10 0.29093 0.29201 40.57851   0.13740  0.00840  0.01468  1.00000
SN: 1531089     10 0.29149 0.29241 40.74041   0.11050  0.00840  0.04418  1.00000
SN: 1302123     10 0.29156 0.29207 40.86676   0.10290  0.00840  0.04412  1.00000
SN: 1263715     10 0.29185 0.29279 40.82967   0.12690  0.00840  0.01805  1.00000
SN: 1292227     10 0.29185 0.29279 40.78407   0.15430  0.00840  0.03602  0.99999
SN: 1291090     10 0.29199 0.29292 40.86361   0.12470  0.00840  0.02004  1.00000
SN: 1262550     10 0.29209 0.29304 40.82805   0.10670  0.00840  0.03376  1.00000
SN: 1336454     10 0.29256 0.29350 41.87715  28.60080  0.00840  0.18415  0.00010
SN: 1340706     10 0.29323 0.29425 40.88269   0.20310  0.00840  0.06108  1.00000
SN: 1266255     10 0.29358 0.29461 40.98961   0.10770  0.00830  0.02323  0.99789
SN: 1721068     10 0.29376 0.29425 40.88887   0.18240  0.00830  0.19725  0.99999
SN: 1256680     10 0.29438 0.29546 41.06746   0.18510  0.00830  0.04761  0.99999
SN: 1250665     10 0.29461 0.29564 40.90733   0.18870  0.00830  0.11361  1.00000
SN: 1310432     10 0.29471 0.29574 40.88139   0.16210  0.00830  0.03678  1.00000
SN: 1300703     10 0.29571 0.29674 41.03754   0.13740  0.00830  0.04875  1.00000
SN: 1295436     10 0.29584 0.29687 42.42288  225.30520  0.00830  0.05316  0.00000
SN: 1257934     10 0.29648 0.29739 40.81539   0.13080  0.00830  0.01907  1.00000
SN: 1291346     10 0.29770 0.29876 40.70619   0.13850  0.00820  0.01605  1.00000
SN: 1901115     10 0.29874 0.29979 40.92359   0.18870  0.00820  0.05837  1.00000
SN: 1305051     10 0.29887 0.29980 41.08776   0.14130  0.00820  0.11919  1.00000
SN: 1547071     10 0.29911 0.29961 40.89724   0.21990  0.00820  0.07574  1.00000
SN: 1293275     10 0.30179 0.30283 41.80280  46.44700  0.00810  0.07666  0.00000
SN: 1321006     10 0.30244 0.30348 41.12842   0.11660  0.00810  0.02106  1.00000
SN: 1294948     10 0.30246 0.30291 40.40003   4.47280  0.00810  0.13797  0.00300
SN: 1339002     10 0.30251 0.30356 40.93181   0.17510  0.00810  0.04663  1.00000
SN: 1334654     10 0.30259 0.30365 41.99771  15.01410  0.00810  0.18958  0.00050
SN: 1905171     10 0.30307 0.30404 41.04038   0.21220  0.00810  0.08742  1.00000
SN: 1659022     10 0.30317 0.30421 41.37866  130.20030  0.00810  0.08635  0.00000
SN: 1259412     10 0.30477 0.30581 40.93946   0.09810  0.00810  0.06903  0.99891
SN: 1335717     10 0.30477 0.30528 41.10728   0.18460  0.00810  0.05511  1.00000
SN: 1861124     10 0.30511 0.30602 40.39151  168.47250  0.00810  0.16081  0.00000
SN: 1340954     10 0.30517 0.30566 40.87013   0.13730  0.00810  0.03143  1.00000
SN: 1849051     10 0.30546 0.30650 40.93998   0.12330  0.00810  0.05914  1.00000
SN: 1368131     10 0.30694 0.30800 40.93289   0.08990  0.00800  0.03783  1.00000
SN: 1281668     10 0.30697 0.30791 40.99985   0.11490  0.00800  0.01218  1.00000
SN: 1777124     10 0.30743 0.30853 41.33617   0.16030  0.00800  0.02427  0.99996
SN: 1319821     10 0.30880 0.30929 41.09893   0.10830  0.00800  0.04034  1.00000
SN: 1292767     10 0.30893 0.30996 40.93302   0.18420  0.00800  0.03669  0.99999
SN: 1650024     10 0.30994 0.31102 41.14042   0.13770  0.00800  0.04521  1.00000
SN: 1848053     10 0.31016 0.31121 41.71765  25.95500  0.00790  0.17399  0.00010
SN: 1300516     10 0.31042 0.31151 40.67925   0.24220  0.00790  0.19715  1.00000
SN: 1321338     10 0.31048 0.31153 41.07600   0.16160  0.00790  0.03223  1.00000
SN: 1264434     10 0.31075 0.31179 40.85047   0.13510  0.00790  0.02314  1.00000
SN: 1323831     10 0.31079 0.31131 41.71994  261.74120  0.00790  0.03769  0.00000
SN: 1338128     10 0.31184 0.31280 41.13062   0.15910  0.00790  0.02685  1.00000
SN: 1791116     10 0.31193 0.31286 41.03642   0.12670  0.00790  0.03100  1.00000
SN: 1337838     10 0.31194 0.31300 41.03264   0.13060  0.00790  0.02539  1.00000
SN: 1263369     10 0.31251 0.31343 41.06475   0.10930  0.00790  0.04016  1.00000
SN: 1294743     10 0.31257 0.31363 41.05775   0.20960  0.00790  0.29214  0.99990
SN: 1662023     10 0.31268 0.31374 40.87739   0.10530  0.00790  0.06008  1.00000
SN: 1321365     10 0.31270 0.31375 42.23069  196.93200  0.00790  0.01765  0.00000
SN: 1283878     10 0.31286 0.31390 41.10582   0.11420  0.00790  0.03080  1.00000
SN: 1341894     10 0.31293 0.31401 41.08546   0.13490  0.00790  0.01842  1.00000
SN: 1850045     10 0.31314 0.31413 40.95833   0.17590  0.00790  0.04568  1.00000
SN: 1880686     10 0.31406 0.31457 41.01324   0.10490  0.00790  0.01738  1.00000
SN: 1943111     10 0.31562 0.31615 41.11562   0.10890  0.00780  0.02934  1.00000
SN: 1929024     10 0.31564 0.31613 41.12120   0.22920  0.00780  0.07320  1.00000
SN: 1913214     10 0.31615 0.31721 41.09970   0.11290  0.00780  0.03185  1.00000
SN: 1300179     10 0.31722 0.31818 41.10683   0.13670  0.00780  0.11450  1.00000
SN: 1265165     10 0.31752 0.31845 41.32315   0.20260  0.00780  0.05326  0.99813
SN: 1345553     10 0.31794 0.31902 41.18914   0.12350  0.00780  0.01497  1.00000
SN: 1625037     10 0.31863 0.31956 41.14208   0.12710  0.00780  0.02154  1.00000
SN: 1253119     10 0.31915 0.32010 41.11694   0.13360  0.00770  0.06407  0.93752
SN: 1897267     10 0.31920 0.31971 41.08772   0.23770  0.00770  0.10794  1.00000
SN: 1259615     10 0.32008 0.32116 41.24457   0.14860  0.00770  0.02001  0.99684
SN: 1293366     10 0.32040 0.32145 41.26728   0.15280  0.00770  0.02574  1.00000
SN: 1566028     10 0.32059 0.32165 41.06362   0.13710  0.00770  0.02604  1.00000
SN: 1246527     10 0.32078 0.32184 41.19889   0.13900  0.00770  0.02378  1.00000
SN: 1366482     10 0.32154 0.32206 41.20395   0.14980  0.00770  0.01770  1.00000
SN: 1261579     10 0.32214 0.32320 40.97265   0.10610  0.00770  0.02719  1.00000
SN: 1310396     10 0.32250 0.32358 41.21004   0.10410  0.00770  0.02216  1.00000
SN: 1891147     10 0.32274 0.32380 41.11724   0.14110  0.00770  0.01475  0.99867
SN: 1248243     10 0.32394 0.32489 41.19552   0.13010  0.00760  0.01844  1.00000
SN: 1292033     10 0.32472 0.32565 41.22366   0.14890  0.00760  0.01643  1.00000
SN: 1592028     10 0.32510 0.32608 41.15610   0.14070  0.00760  0.02325  1.00000
SN: 1340700     10 0.32550 0.32657 41.06011   0.18450  0.00760  0.23791  1.00000
SN: 1305626     10 0.32572 0.32680 41.13667   0.10460  0.00760  0.01538  1.00000
SN: 1308326     10 0.32622 0.32717 41.14367   0.11450  0.00760  0.01476  1.00000
SN: 1469040     10 0.32670 0.32764 41.20027   0.13500  0.00760  0.09804  1.00000
SN: 1314071     10 0.32707 0.32813 40.96471   0.15060  0.00760  0.05269  1.00000
SN: 1259511     10 0.32710 0.32816 41.23186   0.08170  0.00760  0.01547  1.00000
SN: 1306073     10 0.32858 0.32964 41.15292   0.10220  0.00750  0.02913  1.00000
SN: 1303215     10 0.32869 0.32917 41.63638   0.21790  0.00750  0.10871  0.99987
SN: 1337687     10 0.32869 0.32917 41.12829   0.11950  0.00750  0.01660  1.00000
SN: 1293783     10 0.32874 0.32927 41.12628   0.17630  0.00750  0.03201  1.00000
SN: 1316465     10 0.32909 0.32961 41.08647   0.14040  0.00750  0.02168  1.00000
SN: 1266808     10 0.32930 0.33040 42.19916  201.93780  0.00750  0.06156  0.00000
SN: 1301933     10 0.32959 0.33065 41.24831   0.09770  0.00750  0.01443  1.00000
SN: 1569050     10 0.32988 0.33086 41.09697   0.20820  0.00750  0.07537  1.00000
SN: 1653101     10 0.33000 0.33050 41.36562   0.21230  0.00750  0.07730  1.00000
SN: 1847079     10 0.33041 0.33134 41.00071   0.19720  0.00750  0.06186  1.00000
SN: 1338675     10 0.33047 0.33153 41.19957   0.19010  0.00750  0.04671  1.00000
SN: 1264068     10 0.33054 0.33147 41.32272   0.12810  0.00750  0.05229  1.00000
SN: 1370320     10 0.33070 0.33165 41.23107   0.12310  0.00750  0.07091  0.99815
SN: 1321276     10 0.33121 0.33227 41.33760   0.12630  0.00750  0.01925  0.99998
SN: 1249416     10 0.33169 0.33267 42.55243  192.87320  0.00750  0.08773  0.00000
SN: 1449074     10 0.33186 0.33234 41.23816   0.11330  0.00750  0.04264  1.00000
SN: 1339217     10 0.33191 0.33245 41.09180   0.29560  0.00750  0.34142  1.00000
SN: 1306141     10 0.33239 0.33286 41.04532   0.13050  0.00750  0.01710  1.00000
SN: 1257356     10 0.33257 0.33307 41.06986   0.11820  0.00750  0.04606  1.00000
SN: 1260241     10 0.33336 0.33442 41.22124   0.11770  0.00740  0.03065  1.00000
SN: 1309492     10 0.33352 0.33403 41.09147   0.10950  0.00740  0.03252  1.00000
SN: 1346956     10 0.33352 0.33400 41.14108   0.14940  0.00740  0.02006  0.99999
SN: 1295024     10 0.33386 0.33494 41.51725   0.16360  0.00740  0.12711  0.99994
SN: 1257609     10 0.33389 0.33440 41.09608   0.22280  0.00740  0.13619  0.99999
SN: 1319066     10 0.33403 0.33449 41.32691   0.21960  0.00740  0.04905  1.00000
SN: 1335305     10 0.33403 0.33501 41.52215   0.16070  0.00740  0.01982  1.00000
SN: 1480038     10 0.33423 0.33530 41.22569   0.12040  0.00740  0.02576  1.00000
SN: 1531112     10 0.33470 0.33582 41.26547   0.12800  0.00740  0.01526  1.00000
SN: 1309293     10 0.33472 0.33521 41.16828   0.20830  0.00740  0.04358  1.00000
SN: 1297318     10 0.33479 0.33529 41.35653   0.20940  0.00740  0.26417  0.99999
SN: 1323016     10 0.33485 0.33582 41.42319   0.22300  0.00740  0.04296  1.00000
SN: 1346966     10 0.33513 0.33558 41.10680   0.12990  0.00740  0.01794  1.00000
SN: 1246281     10 0.33549 0.33600 41.21018   0.13350  0.00740  0.10544  1.00000
SN: 1929216     10 0.33584 0.33695 41.33816   0.17690  0.00740  0.20168  1.00000
SN: 1330530     10 0.33633 0.33682 41.13221   0.24450  0.00740  0.20054  1.00000
SN: 1314897     10 0.33662 0.33769 41.10460   0.15770  0.00740  0.03877  0.99999
SN: 1320501     10 0.33683 0.33781 41.21993   0.11420  0.00740  0.02508  1.00000
SN: 1871017     10 0.33720 0.33770 41.11561   0.09660  0.00740  0.03644  1.00000
SN: 1257016     10 0.33743 0.33840 41.09768   0.18690  0.00740  0.03986  1.00000
SN: 1909375     10 0.33753 0.33805 41.21285   0.08800  0.00740  0.01896  1.00000
SN: 1313057     10 0.33754 0.33809 41.43419   0.22300  0.00740  0.10132  1.00000
SN: 1322819     10 0.33759 0.33807 41.39311   0.12130  0.00740  0.02322  1.00000
SN: 1263197     10 0.33778 0.33826 40.99323   0.14510  0.00740  0.05694  1.00000
SN: 1300912     10 0.33780 0.33834 41.17484   0.21100  0.00740  0.11230  1.00000
SN: 1723034     10 0.33784 0.33833 41.36681   0.17750  0.00740  0.03305  0.99703
SN: 1262131     10 0.33802 0.33852 41.20285   0.10730  0.00740  0.02466  1.00000
SN: 1304145     10 0.33811 0.33907 42.34870  198.92290  0.00740  0.05734  0.00000
SN: 1294351     10 0.33828 0.33926 41.28604   0.14320  0.00740  0.02045  1.00000
SN: 1770702     10 0.33846 0.33943 40.88344   0.21570  0.00730  0.07712  0.96491
SN: 1343337     10 0.33899 0.33947 41.12091   0.25010  0.00730  0.07420  0.99500
SN: 1319614     10 0.33920 0.33972 41.41578   0.21120  0.00730  0.08746  0.99338
SN: 1643312     10 0.34037 0.34083 41.15039   0.19160  0.00730  0.06789  1.00000
SN: 1933035     10 0.34105 0.34204 41.64523   0.29940  0.00730  0.06978  0.55100
SN: 1308357     10 0.34157 0.34255 41.11531   0.18590  0.00730  0.25993  1.00000
SN: 1336009     10 0.34175 0.34270 41.27888   0.24450  0.00730  0.10208  1.00000
SN: 1332819     10 0.34180 0.34234 41.15851   0.15140  0.00730  0.01945  1.00000
SN: 1368530     10 0.34224 0.34336 41.46941   0.16510  0.00730  0.10466  0.99999
SN: 1249805     10 0.34273 0.34321 40.62448  340.61450  0.00730  0.26221  0.00000
SN: 1311394     10 0.34291 0.34389 40.96001   0.36200  0.00730  0.20913  0.23430
SN: 1301936     10 0.34304 0.34351 41.61856   0.22740  0.00730  0.05718  1.00000
SN: 1332747     10 0.34305 0.34357 41.40389   0.29590  0.00730  0.22255  1.00000
SN: 1248925     10 0.34307 0.34408 41.43810   0.13270  0.00730  0.01536  1.00000
SN: 1876421     10 0.34313 0.34423 41.37551   0.13580  0.00730  0.01399  1.00000
SN: 1297365     10 0.34316 0.34365 42.74484  226.60860  0.00730  0.07365  0.00000
SN: 1531108     10 0.34387 0.34500 41.33962   0.19050  0.00720  0.04183  1.00000
SN: 1371048     10 0.34392 0.34489 41.24122   0.14700  0.00720  0.03612  1.00000
SN: 1323106     10 0.34417 0.34529 41.33984   0.10830  0.00720  0.04503  1.00000
SN: 1948484     10 0.34436 0.34545 41.08794   0.18210  0.00720  0.03872  0.99999
SN: 1318661     10 0.34451 0.34498 41.45039   0.17350  0.00720  0.04611  0.88960
SN: 1921361     10 0.34459 0.34506 41.26050   0.13280  0.00720  0.01388  1.00000
SN: 1329312     10 0.34478 0.34586 41.25771   0.10500  0.00720  0.02428  1.00000
SN: 1256570     10 0.34548 0.34601 41.36281   0.10690  0.00720  0.03832  1.00000
SN: 1835110     10 0.34550 0.34598 41.26300   0.11410  0.00720  0.01984  1.00000
SN: 1292823     10 0.34565 0.34672 41.30234   0.12570  0.00720  0.01857  1.00000
SN: 1770442     10 0.34578 0.34691 41.29024   0.14130  0.00720  0.03990  0.99978
SN: 1432017     10 0.34579 0.34627 41.44467   0.21420  0.00720  0.14258  0.96305
SN: 1277715     10 0.34601 0.34655 41.28361   0.15100  0.00720  0.03043  1.00000
SN: 1265011     10 0.34689 0.34785 41.09800   0.13000  0.00720  0.03820  1.00000
SN: 1291408     10 0.34721 0.34818 41.13502   0.11460  0.00720  0.09723  1.00000
SN: 1658072     10 0.34721 0.34771 42.87302  220.07940  0.00720  0.19662  0.00000
SN: 1593067     10 0.34776 0.34822 41.64705   0.20560  0.00720  0.08023  0.99978
SN: 1278602     10 0.34799 0.34896 41.51588   0.20570  0.00720  0.05128  0.99989
SN: 1336150     10 0.34810 0.34905 41.72334   0.25490  0.00720  0.10135  0.99989
SN: 1919042     10 0.34814 0.34909 41.15832   0.18040  0.00720  0.02306  1.00000
SN: 1295315     10 0.34886 0.34934 41.22267   0.11630  0.00720  0.02800  1.00000
SN: 1258906     10 0.34918 0.35013 41.37506   0.15500  0.00710  0.01334  1.00000
SN: 1248677     10 0.35016 0.35067 41.31248   0.10730  0.00710  0.02053  1.00000
SN: 1291254     10 0.35021 0.35116 41.25524   0.26380  0.00710  0.08572  1.00000
SN: 1773049     10 0.35023 0.35118 41.31982   0.10570  0.00710  0.03129  1.00000
SN: 1432027     10 0.35039 0.35088 41.26025   0.17400  0.00710  0.04665  1.00000
SN: 1328016     10 0.35071 0.35167 41.26795   0.15520  0.00710  0.03256  1.00000
SN: 1254356     10 0.35129 0.35238 41.47427   0.12690  0.00710  0.07759  1.00000
SN: 1314554     10 0.35159 0.35253 41.29709   0.19180  0.00710  0.04259  1.00000
SN: 1257040     10 0.35177 0.35277 41.25644   0.11130  0.00710  0.05754  1.00000
SN: 1261503     10 0.35211 0.35321 41.15261   0.12070  0.00710  0.01554  1.00000
SN: 1256765     10 0.35267 0.35377 42.02021  32.15230  0.00710  0.05475  0.00010
SN: 1256933     10 0.35284 0.35332 41.51242   0.15480  0.00710  0.13364  1.00000
SN: 1324562     10 0.35299 0.35349 41.39853   0.12570  0.00710  0.07362  1.00000
SN: 1276546     10 0.35329 0.35428 41.53120   0.14280  0.00710  0.02161  0.99999
SN: 1935471     10 0.35433 0.35542 41.10134   0.10740  0.00710  0.02644  0.99996
SN: 1260113     10 0.35469 0.35583 41.30696   0.22740  0.00700  0.07372  0.94652
SN: 1251552     10 0.35484 0.35592 41.55773   0.12910  0.00700  0.01302  1.00000
SN: 1255312     10 0.35561 0.35658 41.29846   0.13440  0.00700  0.02763  1.00000
SN: 1295592     10 0.35631 0.35684 41.30142   0.11480  0.00700  0.02397  1.00000
SN: 1331836     10 0.35667 0.35778 41.36142   0.12610  0.00700  0.03200  1.00000
SN: 1324790     10 0.35723 0.35775 41.28238   0.19810  0.00700  0.03234  1.00000
SN: 1247022     10 0.35763 0.35859 41.88218   0.19500  0.00700  0.19453  0.99954
SN: 1334423     10 0.35791 0.35888 41.40586   0.17210  0.00700  0.01702  1.00000
SN: 1450026     10 0.35831 0.35926 41.59750   0.11730  0.00700  0.02072  0.99998
SN: 1250357     10 0.35843 0.35941 41.54715   0.13750  0.00700  0.02340  1.00000
SN: 1302915     10 0.35921 0.36022 41.38962   0.12650  0.00700  0.08997  0.99770
SN: 1397029     10 0.35942 0.35991 42.34450  164.66190  0.00700  0.03508  0.00000
SN: 1307830     10 0.35948 0.36000 41.52502   0.10590  0.00700  0.02176  1.00000
SN: 1315950     10 0.35948 0.36000 41.45018   0.10240  0.00700  0.03236  1.00000
SN: 1318235     10 0.36002 0.36101 41.55436   0.14620  0.00700  0.02057  0.99997
SN: 1265281     10 0.36021 0.36131 41.59591   0.27350  0.00700  0.11796  0.99990
SN: 1848198     10 0.36021 0.36120 42.55936  232.46980  0.00700  0.01904  0.00000
SN: 1331700     10 0.36025 0.36123 42.08253   0.32490  0.00700  0.07660  0.83650
SN: 1264512     10 0.36027 0.36136 41.34305   0.14390  0.00700  0.02702  1.00000
SN: 1878334     10 0.36044 0.36142 41.42700   0.18980  0.00690  0.08110  0.99921
SN: 1645158     10 0.36048 0.36097 41.30405   0.16980  0.00690  0.05780  0.99957
SN: 1294340     10 0.36087 0.36186 41.21818   0.16250  0.00690  0.01543  1.00000
SN: 1306378     10 0.36101 0.36195 41.56773   0.20800  0.00690  0.24715  0.99943
SN: 1316701     10 0.36115 0.36213 41.54991   0.18380  0.00690  0.04741  0.99999
SN: 1253406     10 0.36131 0.36229 41.43002   0.16920  0.00690  0.04338  0.99951
SN: 1266015     10 0.36160 0.36259 41.50410   0.24730  0.00690  0.04165  0.99999
SN: 1923415     10 0.36161 0.36255 41.27606   0.19270  0.00690  0.04908  0.99990
SN: 1905244     10 0.36176 0.36285 41.48590   0.12610  0.00690  0.02868  1.00000
SN: 1346137     10 0.36326 0.36379 41.34494   0.18400  0.00690  0.02818  1.00000
SN: 1703026     10 0.36390 0.36491 41.51672   0.16560  0.00690  0.05304  0.99998
SN: 1330533     10 0.36444 0.36495 41.57832   0.12270  0.00690  0.04601  1.00000
